,Merchant_ABN,segment,postcode,Predicted,Predicted_rank_next
1817,35225211178,lifestyle,6827,1741.6653,1799
1818,34558201737,entertainment,4818,1743.4905,1800
1819,15937271532,technical,6384,1743.7235,1801
1820,70344541271,lifestyle,6831,1744.6273,1802
1821,46352584904,entertainment,1003,1744.7416,1803
1822,68550848674,technical,3197,1747.1812,1804
1823,83173175334,lifestyle,4621,1748.7606,1805
1824,88717811993,lifestyle,3738,1750.0614,1806
1825,75265429612,accessory,2278,1750.9287,1807
1826,15896837295,entertainment,3687,1752.1809,1808
1827,44488833452,lifestyle,3750,1752.1832,1809
1828,80269355438,entertainment,3775,1752.9939,1810
1829,93378757859,accessory,1570,1753.7677,1811
1830,57426521062,specialty,6440,1754.3181,1812
1831,17476208631,lifestyle,5660,1754.3455,1813
1832,73225085327,lifestyle,2087,1755.3191,1814
1833,76021079177,entertainment,3537,1755.4437,1815
1834,80932809713,technical,5373,1757.4275,1816
1835,70385277162,lifestyle,1455,1759.0206,1817
1836,54687916328,specialty,6226,1760.1147,1818
1837,69786030824,entertainment,3630,1760.2319,1819
1838,23046605325,entertainment,6220,1760.4409,1820
1839,69576401798,lifestyle,3537,1760.5615,1821
1840,65925117805,lifestyle,2661,1763.9115,1822
1841,90290879666,lifestyle,6809,1764.2969,1823
1842,39260384047,technical,1177,1764.2969,1823
1843,70338831249,accessory,1300,1766.4431,1824
1844,22084888224,technical,3591,1766.6791,1825
1845,76414358676,entertainment,2075,1767.0703,1826
1846,80389596712,specialty,1819,1767.831,1827
1847,13942467372,lifestyle,4006,1776.3875,1828
1848,51458444343,accessory,6945,1778.1467,1829
1849,85502310765,technical,4724,1778.8167,1830
1850,24848244496,lifestyle,2151,1778.8232,1831
1851,81103556310,specialty,5331,1778.8445,1832
1852,40305723628,technical,6351,1779.5698,1833
1853,48214071373,specialty,1314,1779.6798,1834
1854,50028551673,accessory,6359,1780.8882,1835
1855,26045642664,entertainment,3270,1781.1462,1836
1856,40646162173,technical,5606,1781.6652,1837
1857,51304261149,accessory,3184,1783.2009,1838
1858,76899079409,lifestyle,4403,1785.2922,1839
1859,96178360210,lifestyle,3632,1785.4635,1840
1860,23754348523,lifestyle,5381,1786.4197,1841
1861,56191979620,technical,6910,1786.6489,1842
1862,82428360644,accessory,1830,1786.742,1843
1863,73499119023,accessory,4818,1787.2108,1844
1864,61481587663,specialty,5011,1787.3037,1845
1865,53918538787,lifestyle,7466,1787.8086,1846
1866,90188095187,accessory,3393,1788.4027,1847
1867,28748147493,lifestyle,2179,1788.83,1848
1868,76385491690,lifestyle,3435,1789.4354,1849
1869,90976587185,lifestyle,2345,1791.3069,1850
1870,99358609752,lifestyle,3995,1791.6146,1851
1871,36866208934,technical,2721,1792.9463,1852
1872,38734016504,lifestyle,6718,1793.5146,1853
1873,29524720064,lifestyle,1230,1794.9143,1854
1874,22811128657,technical,2580,1795.7328,1855
1875,48723861274,technical,4426,1796.0884,1856
1876,30385986557,entertainment,2845,1797.3883,1857
1877,24993385051,entertainment,4600,1797.4556,1858
1878,42724910979,specialty,3537,1797.654,1859
1879,92731708815,specialty,2572,1797.7219,1860
1880,97443126375,specialty,3431,1797.8604,1861
1881,95279812400,specialty,6233,1798.3328,1862
1882,85726387922,lifestyle,2577,1799.1018,1863
1883,49839448838,entertainment,5321,1799.7606,1864
1884,98400051901,technical,3415,1799.7957,1865
1885,81333423763,specialty,1021,1800.0409,1866
1886,40590483301,technical,5141,1800.249,1867
1887,45339304653,technical,5168,1800.5337,1868
1888,43753915542,entertainment,7186,1803.921,1869
1889,11208869091,entertainment,2616,1807.0724,1870
1890,24701944105,technical,2489,1807.1924,1871
1891,53655334735,lifestyle,1123,1808.3486,1872
1892,97453536197,lifestyle,5086,1808.9482,1873
1893,84923186920,lifestyle,2030,1809.875,1874
1894,48734393022,lifestyle,3584,1810.8547,1875
1895,57011992135,technical,5273,1812.0314,1876
1896,90612658132,lifestyle,2170,1813.8494,1877
1897,42226247639,specialty,4858,1814.6747,1878
1898,73114530701,lifestyle,2336,1818.4714,1879
1899,31759308958,specialty,3500,1818.8054,1880
1900,70580157002,lifestyle,3440,1819.29,1881
1901,47276015798,lifestyle,2067,1819.7375,1882
1902,43162178066,technical,5254,1822.0237,1883
1903,66672864977,technical,6010,1822.8446,1884
1904,52689558435,lifestyle,3853,1823.0023,1885
1905,74764807084,accessory,3415,1823.7073,1886
1906,73843758222,specialty,2033,1825.227,1887
1907,26492290179,lifestyle,2482,1825.3774,1888
1908,78042516048,lifestyle,5223,1825.3884,1889
1909,85117752663,lifestyle,1740,1826.7034,1890
1910,64384611134,entertainment,4724,1826.9062,1891
1911,14316652139,lifestyle,3789,1827.5338,1892
1912,49318926537,specialty,6470,1830.1758,1893
1913,55307299248,lifestyle,1314,1831.6644,1894
1914,37568109751,technical,3525,1832.5221,1895
1915,84674182559,lifestyle,3612,1834.3936,1896
1916,60539272146,lifestyle,3005,1834.9816,1897
1917,16242364669,specialty,5049,1835.2957,1898
1918,70217388552,lifestyle,2810,1836.7146,1899
1919,83051195337,technical,7171,1838.4532,1900
1920,68112267199,lifestyle,3460,1841.1279,1901
1921,89973342551,specialty,6100,1842.0881,1902
1922,68257308107,specialty,5580,1842.3878,1903
1923,83878213821,lifestyle,7017,1842.7634,1904
1924,93429143824,lifestyle,3792,1843.2057,1905
1925,16178821827,lifestyle,4427,1844.2861,1906
1926,19988273819,specialty,3322,1844.418,1907
1927,42878473215,accessory,3485,1846.1267,1908
1928,35679080538,accessory,3687,1846.2815,1909
1929,66601385949,lifestyle,8111,1848.1917,1910
1930,30378250411,lifestyle,6501,1851.237,1911
1931,13571059405,specialty,2075,1851.4767,1912
1932,88492245451,specialty,5432,1852.64,1913
1933,15625166573,entertainment,5330,1853.0167,1914
1934,66186109508,technical,2129,1853.3802,1915
1935,17663034743,entertainment,2082,1853.4109,1916
1936,44771894352,lifestyle,3211,1855.58,1917
1937,87122475882,technical,2489,1855.9622,1918
1938,28068880408,lifestyle,3062,1855.9742,1919
1939,73416415122,lifestyle,5125,1856.3958,1920
1940,32566134208,lifestyle,6716,1858.9247,1921
1941,45827935127,technical,6809,1859.7859,1922
1942,20544804614,lifestyle,3623,1859.9366,1923
1943,55094723224,technical,4354,1860.0338,1924
1944,45362042297,accessory,4215,1862.0918,1925
1945,23931302979,lifestyle,2763,1862.9359,1926
1946,69655310165,entertainment,2564,1866.0458,1927
1947,33226000026,specialty,3740,1866.3656,1928
1948,69983142241,accessory,3415,1867.4288,1929
1949,21614701484,entertainment,2478,1867.852,1930
1950,27801334668,entertainment,5640,1868.2396,1931
1951,92822969335,specialty,7330,1868.2401,1932
1952,26077736972,technical,3789,1868.653,1933
1953,66482985683,lifestyle,2448,1868.7504,1934
1954,76844649719,lifestyle,4425,1870.1935,1935
1955,30166624802,accessory,5086,1870.8978,1936
1956,36105696102,accessory,4378,1871.3043,1937
1957,33587480673,lifestyle,2057,1871.6433,1938
1958,32934378210,technical,6442,1872.5918,1939
1959,24598653065,technical,6035,1873.1982,1940
1960,42515892480,lifestyle,3913,1873.3737,1941
1961,83271526845,specialty,2336,1875.067,1942
1962,46969224554,lifestyle,3005,1875.9982,1943
1963,19839532017,technical,4869,1877.729,1944
1964,96146457679,entertainment,6074,1883.0175,1945
1965,72434058183,entertainment,6517,1884.099,1946
1966,67275686106,specialty,6220,1885.3411,1947
1967,74798553636,specialty,3929,1885.951,1948
1968,68483735536,technical,4313,1887.7537,1949
1969,73508037595,lifestyle,6327,1887.9298,1950
1970,47422313909,lifestyle,2077,1888.4387,1951
1971,17291470169,lifestyle,3596,1888.447,1952
1972,74061266589,lifestyle,1221,1888.5023,1953
1973,22147354496,entertainment,4402,1890.2383,1954
1974,96435855846,technical,2465,1890.7527,1955
1975,72724420494,entertainment,1021,1891.2318,1956
1976,73055550807,technical,3502,1891.6584,1957
1977,58977869394,lifestyle,5601,1892.4767,1958
1978,60922283533,specialty,3831,1893.1115,1959
1979,38638753805,specialty,3724,1894.7664,1960
1980,45636462354,lifestyle,5356,1896.0588,1961
1981,90909466474,accessory,2448,1900.5543,1962
1982,56723208962,accessory,4856,1900.8453,1963
1983,57824995706,specialty,1480,1901.1447,1964
1984,44527459864,lifestyle,2582,1908.4536,1965
1985,43188424684,accessory,6646,1909.2904,1966
1986,32812230887,specialty,2223,1910.3588,1967
1987,97785987616,technical,1172,1911.6409,1968
1988,21793603759,technical,3525,1913.7028,1969
1989,97716113207,lifestyle,9015,1914.4521,1970
1990,87811059143,lifestyle,6262,1915.2618,1971
1991,36800144612,entertainment,2334,1915.4288,1972
1992,80136098531,lifestyle,3698,1918.1362,1973
1993,78734418649,lifestyle,7171,1921.4667,1974
1994,83000061755,technical,2320,1922.1897,1975
1995,11422618712,technical,2000,1923.4838,1976
1996,73500416211,technical,2102,1924.3042,1977
1997,93693693468,specialty,4403,1925.2872,1978
1998,49837617638,lifestyle,6018,1925.4552,1979
1999,82403922740,specialty,1036,1926.1349,1980
2000,28647642474,specialty,5470,1929.5394,1981
2001,86081102504,specialty,4493,1930.215,1982
2002,85590755551,accessory,6074,1931.2875,1983
2003,74837094867,lifestyle,3189,1933.7501,1984
2004,50600353536,lifestyle,3465,1934.5773,1985
2005,93351929638,technical,3913,1935.2231,1986
2006,98203593138,specialty,2365,1935.8639,1987
2007,83058563505,technical,3358,1936.7224,1988
2008,72652670028,entertainment,4271,1937.7776,1989
2009,59331766724,entertainment,4736,1937.7815,1990
2010,24131662787,lifestyle,5416,1943.1003,1991
2011,62015733331,lifestyle,1765,1944.8969,1992
2012,70885562894,lifestyle,2779,1945.029,1993
2013,77313075219,technical,4346,1948.2603,1994
2014,80191930269,technical,4064,1949.5415,1995
2015,73841664453,entertainment,5291,1951.3617,1996
2016,47313663897,lifestyle,2072,1951.6531,1997
2017,14081759429,entertainment,2911,1951.7253,1998
2018,53300696557,lifestyle,4362,1952.2191,1999
2019,57984259689,technical,4754,1957.5964,2000
2020,10142254217,technical,3494,1962.0353,2001
2021,78893833111,lifestyle,5722,1967.1923,2002
2022,14145464079,entertainment,5321,1967.2875,2003
2023,66465228073,lifestyle,4613,1967.6663,2004
2024,59614227972,lifestyle,2137,1970.0442,2005
2025,70106809650,lifestyle,6385,1970.9928,2006
2026,13447019122,technical,6151,1973.3868,2007
2027,35990744747,lifestyle,2463,1974.7181,2008
2028,28829519760,accessory,5607,1976.5743,2009
2029,50378976033,accessory,1034,1977.53,2010
2030,18709053174,specialty,2707,1978.4803,2011
2031,30429611528,lifestyle,2878,1981.962,2012
2032,28935822912,accessory,4215,1982.9788,2013
2033,74444459322,technical,6556,1983.2125,2014
2034,62464051354,specialty,2207,1983.3212,2015
2035,36413911362,specialty,6336,1983.325,2016
2036,87984437233,lifestyle,5238,1984.6881,2017
2037,95834237054,lifestyle,5575,1985.8246,2018
2038,52922961938,specialty,1234,1988.4325,2019
2039,19844927419,accessory,1660,1988.9595,2020
2040,23942094477,lifestyle,7112,1990.1399,2021
2041,45663905997,accessory,3463,1992.2227,2022
2042,67609108741,technical,5606,1992.8302,2023
2043,35286003506,lifestyle,3156,1994.387,2024
2044,98957925622,lifestyle,6941,1994.6991,2025
2045,63470567616,lifestyle,4573,1995.5234,2026
2046,94801884806,lifestyle,2372,1997.5784,2027
2047,61867784114,specialty,6490,1998.4843,2028
2048,93723130289,lifestyle,2804,2002.1437,2029
2049,93977601095,specialty,3882,2002.7622,2030
2050,32246751900,lifestyle,3958,2007.1699,2031
2051,58825694998,lifestyle,3792,2009.7877,2032
2052,63307448428,specialty,5321,2010.5608,2033
2053,26001500989,entertainment,6036,2010.8257,2034
2054,65027706740,lifestyle,5341,2012.1752,2035
2055,94378706737,lifestyle,2119,2012.277,2036
2056,76369909295,specialty,2538,2015.3036,2037
2057,62009586337,technical,1178,2015.967,2038
2058,96420684134,accessory,2901,2016.7957,2039
2059,31420388495,lifestyle,4060,2017.5906,2040
2060,19468125152,specialty,6033,2019.385,2041
2061,64435268766,specialty,6638,2025.1592,2042
2062,71029007948,specialty,3438,2027.2714,2043
2063,19734745008,accessory,2424,2028.0426,2044
2064,35260204943,lifestyle,2293,2029.0388,2045
2065,88389375042,lifestyle,6438,2031.359,2046
2066,95938358124,technical,1224,2031.9509,2047
2067,33087124172,specialty,7109,2032.0621,2048
2068,80067991455,lifestyle,5279,2032.2949,2049
2069,47874406074,lifestyle,3929,2032.8048,2050
2070,28490495118,lifestyle,3093,2032.8481,2051
2071,70754621933,technical,3641,2034.3687,2052
2072,97418230683,lifestyle,4108,2034.444,2053
2073,85765359302,entertainment,3824,2036.2247,2054
2074,41643701801,technical,4678,2036.7405,2055
2075,37935728745,lifestyle,5381,2037.1816,2056
2076,83930795096,specialty,3174,2037.2439,2057
2077,34920839316,accessory,3311,2037.6246,2058
2078,18146314043,lifestyle,3984,2037.8961,2059
2079,50967757909,lifestyle,5151,2037.908,2060
2080,36502394145,accessory,2455,2038.9027,2061
2081,75900778714,lifestyle,5410,2039.3094,2062
2082,13663374533,accessory,5032,2042.1418,2063
2083,42420316138,entertainment,6628,2043.2164,2064
2084,37481834976,lifestyle,3572,2044.9174,2065
2085,29505435279,accessory,1169,2045.33,2066
2086,67200153151,lifestyle,4374,2046.5383,2067
2087,88052624284,specialty,3028,2046.5636,2068
2088,57223200264,lifestyle,3554,2048.429,2069
2089,13041890826,entertainment,3006,2050.7607,2070
2090,78963299452,lifestyle,4892,2051.51,2071
2091,47830349274,lifestyle,6505,2055.0996,2072
2092,94631077822,entertainment,2759,2055.228,2073
2093,31607615186,accessory,4492,2055.2666,2074
2094,59468928008,entertainment,6740,2055.3394,2075
2095,42876620841,accessory,4703,2057.3296,2076
2096,97738870301,accessory,2148,2059.5447,2077
2097,61562383191,lifestyle,7050,2059.5608,2078
2098,78187460332,lifestyle,2232,2060.2986,2079
2099,82081024598,entertainment,1172,2060.6711,2080
2100,67178153348,entertainment,6029,2061.5125,2081
2101,71825376355,entertainment,7321,2066.4998,2082
2102,37243721612,lifestyle,4600,2071.0317,2083
2103,93167982218,lifestyle,6401,2071.3884,2084
2104,94951665897,lifestyle,3066,2072.4807,2085
2105,31562649946,technical,2795,2075.0408,2086
2106,12240378188,accessory,4221,2075.8105,2087
2107,64295673283,entertainment,2166,2076.489,2088
2108,16254418652,accessory,6435,2077.4797,2089
2109,66983698186,entertainment,1144,2077.5295,2090
2110,38049816588,accessory,4461,2079.5068,2091
2111,73004400052,entertainment,4857,2080.0654,2092
2112,61675439608,lifestyle,7019,2080.2378,2093
2113,39218053314,lifestyle,5095,2081.4575,2094
2114,10848766800,specialty,5141,2082.6406,2095
2115,76183421494,lifestyle,3818,2082.817,2096
2116,59190126409,lifestyle,3431,2088.0972,2097
2117,36679017165,entertainment,6074,2088.0972,2097
2118,49460691968,lifestyle,837,2089.217,2098
2119,90967931475,entertainment,6262,2089.888,2099
2120,97382279968,entertainment,2471,2090.483,2100
2121,82539239304,specialty,6034,2090.6362,2101
2122,64297965205,entertainment,6434,2091.388,2102
2123,91218779711,technical,6064,2091.8564,2103
2124,50420515690,lifestyle,3429,2092.111,2104
2125,99987905597,specialty,2127,2093.7446,2105
2126,71274812967,entertainment,2913,2093.9658,2106
2127,83878211395,specialty,3177,2093.9817,2107
2128,32943566946,specialty,3324,2095.8308,2108
2129,30900210196,accessory,1113,2095.8452,2109
2130,18904790666,lifestyle,3266,2097.5469,2110
2131,85528480784,lifestyle,4809,2100.4536,2111
2132,40559163709,technical,4809,2101.4595,2112
2133,71363265090,lifestyle,2084,2104.237,2113
2134,33437657911,lifestyle,3893,2108.0466,2114
2135,55646417663,lifestyle,1825,2108.1558,2115
2136,72296826112,lifestyle,4800,2109.382,2116
2137,29680923658,accessory,3282,2112.648,2117
2138,98545158925,technical,3851,2112.7778,2118
2139,20510478676,lifestyle,2220,2114.0696,2119
2140,25939878512,accessory,6168,2114.1018,2120
2141,55092047467,accessory,5353,2116.7998,2121
2142,64638198267,technical,2760,2117.046,2122
2143,39841504967,specialty,2011,2118.5383,2123
2144,25880142934,specialty,6721,2119.5825,2124
2145,86305947527,lifestyle,814,2122.5945,2125
2146,70329431753,lifestyle,3847,2122.783,2126
2147,48298955262,lifestyle,5725,2122.9849,2127
2148,48220830699,lifestyle,2347,2124.0244,2128
2149,53546629749,lifestyle,3052,2124.2969,2129
2150,96885194635,lifestyle,2232,2129.3218,2130
2151,98202651678,lifestyle,4374,2131.5823,2131
2152,66522814831,lifestyle,4155,2132.1282,2132
2153,47407563525,lifestyle,1152,2133.3975,2133
2154,95475413965,entertainment,5670,2133.5852,2134
2155,27274388856,lifestyle,6034,2136.9836,2135
2156,54400686779,entertainment,2039,2137.5251,2136
2157,56879961531,entertainment,3882,2137.5713,2137
2158,34568005237,lifestyle,2197,2138.7095,2138
2159,63685007785,technical,4892,2141.009,2139
2160,63740885149,entertainment,5400,2142.2925,2140
2161,31245723081,accessory,6237,2143.0908,2141
2162,29624063484,lifestyle,4115,2143.1973,2142
2163,25794433887,entertainment,2250,2143.8457,2143
2164,10023283211,lifestyle,5582,2144.6008,2144
2165,23398653749,specialty,5374,2149.541,2145
2166,56738316313,lifestyle,4703,2150.8403,2146
2167,88047242149,technical,2320,2151.101,2147
2168,54988683231,accessory,3666,2151.1616,2148
2169,63734543365,entertainment,3485,2151.3345,2149
2170,26341565445,lifestyle,2869,2152.688,2150
2171,42500153308,entertainment,5576,2154.6523,2151
2172,97283139514,technical,3723,2155.121,2152
2173,35578320747,technical,2329,2157.391,2153
2174,73674297591,lifestyle,7109,2157.6006,2154
2175,24674067743,accessory,6290,2158.1646,2155
2176,95508089614,lifestyle,1003,2158.8103,2156
2177,66416089484,accessory,1129,2160.78,2157
2178,71868219093,technical,3407,2162.1768,2158
2179,33296649772,accessory,6174,2163.0317,2159
2180,23490868997,lifestyle,1123,2163.707,2160
2181,79070278461,lifestyle,3491,2163.9739,2161
2182,34940973001,lifestyle,2063,2164.8655,2162
2183,98437998830,specialty,5577,2165.9702,2163
2184,71467727041,lifestyle,8205,2166.774,2164
2185,83577754480,lifestyle,3988,2166.8123,2165
2186,76070803743,accessory,1021,2171.0103,2166
2187,58870269317,technical,6760,2171.0845,2167
2188,37470904997,entertainment,1143,2174.5059,2168
2189,97296257023,entertainment,5067,2174.613,2169
2190,55101569426,technical,5640,2175.3474,2170
2191,76072100561,specialty,3789,2175.493,2171
2192,73440621827,technical,885,2175.6633,2172
2193,54966031548,specialty,3401,2176.376,2173
2194,15549624934,specialty,2090,2177.0405,2174
2195,50423424106,specialty,4055,2177.4653,2175
2196,34922750917,lifestyle,6054,2178.9028,2176
2197,39198539067,lifestyle,6901,2180.3032,2177
2198,65452312369,lifestyle,5412,2180.5178,2178
2199,13917288638,lifestyle,4346,2180.5664,2179
2200,70070001855,entertainment,6423,2182.11,2180
2201,55878420190,specialty,6034,2182.944,2181
2202,77292581216,technical,1335,2184.035,2182
2203,67212086728,entertainment,3882,2184.4678,2183
2204,92693781303,technical,5701,2184.5925,2184
2205,89596715410,lifestyle,3145,2186.374,2185
2206,76482197253,technical,2430,2187.9875,2186
2207,81231087950,entertainment,2022,2188.1348,2187
2208,69058858940,entertainment,1426,2190.5652,2188
2209,68840051984,entertainment,3717,2190.62,2189
2210,91154394323,technical,3996,2191.377,2190
2211,81021509523,entertainment,1235,2192.027,2191
2212,83045786081,lifestyle,4493,2192.041,2192
2213,22705725824,entertainment,4340,2192.722,2193
2214,28024035242,specialty,2128,2192.81,2194
2215,93631003539,lifestyle,1224,2195.3857,2195
2216,89023030428,lifestyle,5432,2196.295,2196
2217,17614133590,entertainment,5461,2198.0515,2197
2218,36436872469,specialty,4861,2198.1184,2198
2219,84709480584,entertainment,1851,2200.1519,2199
2220,38737299876,lifestyle,2427,2201.436,2200
2221,91426391836,technical,6713,2203.0085,2201
2222,85085859341,entertainment,3311,2203.1077,2202
2223,74959624448,accessory,6383,2204.9287,2203
2224,38598071783,entertainment,6335,2205.1758,2204
2225,82388404800,lifestyle,7214,2206.811,2205
2226,42590000698,technical,3390,2207.7874,2206
2227,37097551567,specialty,5311,2208.7214,2207
2228,12133839110,specialty,6343,2209.7468,2208
2229,38675657098,accessory,2765,2215.1067,2209
2230,46017523620,lifestyle,5020,2215.1067,2209
2231,64208631487,accessory,5118,2216.1626,2210
2232,48640772679,technical,6018,2216.4817,2211
2233,25762836422,technical,3188,2217.7053,2212
2234,83887431107,specialty,3265,2219.3901,2213
2235,84213521057,lifestyle,5554,2220.7246,2214
2236,55179323922,lifestyle,2153,2221.4346,2215
2237,17611272180,lifestyle,3184,2221.844,2216
2238,23765687737,entertainment,4872,2222.401,2217
2239,59853422669,accessory,1218,2222.7986,2218
2240,85881115796,lifestyle,2486,2223.6519,2219
2241,82143547560,lifestyle,2428,2226.0103,2220
2242,41197194464,lifestyle,5223,2226.5115,2221
2243,80699593918,specialty,3237,2228.1506,2222
2244,13093581573,lifestyle,3321,2229.1572,2223
2245,63453073175,lifestyle,3027,2230.5837,2224
2246,31068797937,entertainment,873,2231.8884,2225
2247,85813310401,lifestyle,4494,2233.234,2226
2248,25902222415,entertainment,4350,2233.2964,2227
2249,73376110977,technical,2045,2234.994,2228
2250,58835628923,entertainment,4892,2235.841,2229
2251,29745128769,specialty,5075,2236.4958,2230
2252,51527394775,lifestyle,2646,2237.445,2231
2253,14666015798,entertainment,3095,2237.6558,2232
2254,54907027470,technical,5481,2239.2712,2233
2255,78822658788,lifestyle,3167,2239.3809,2234
2256,98508290651,accessory,2041,2241.379,2235
2257,32772607667,entertainment,4740,2242.874,2236
2258,14315147591,lifestyle,1476,2244.532,2237
2259,84391677958,entertainment,1122,2244.9485,2238
2260,83679168109,accessory,5480,2245.1433,2239
2261,86406618443,entertainment,1710,2247.963,2240
2262,72286618594,lifestyle,3808,2248.1858,2241
2263,43828324372,technical,4677,2249.8213,2242
2264,40490618895,lifestyle,4208,2251.8296,2243
2265,72167534195,specialty,4426,2252.7935,2244
2266,76586641794,lifestyle,1166,2253.1401,2245
2267,68100435968,technical,5273,2253.337,2246
2268,41563576600,technical,2540,2253.656,2247
2269,45601456298,entertainment,5120,2259.9192,2248
2270,90415024734,entertainment,5606,2261.917,2249
2271,29778062495,accessory,2016,2262.7363,2250
2272,64498959678,lifestyle,6306,2262.7366,2251
2273,41657963012,technical,2024,2262.7534,2252
2274,90459292204,lifestyle,4215,2263.4358,2253
2275,48791943923,specialty,3717,2263.7961,2254
2276,40038882257,lifestyle,3265,2264.3137,2255
2277,69184324876,accessory,3268,2265.1172,2256
2278,17684250719,lifestyle,2576,2267.1904,2257
2279,97259357542,accessory,3860,2268.7534,2258
2280,93561083066,technical,3201,2270.0054,2259
2281,50467745297,lifestyle,3183,2270.006,2260
2282,42735118354,technical,3083,2270.7678,2261
2283,25714080598,lifestyle,2336,2272.0574,2262
2284,68323652165,lifestyle,5483,2273.4343,2263
2285,45875784130,technical,3016,2275.5059,2264
2286,26793253394,accessory,5502,2276.394,2265
2287,82218291560,lifestyle,2148,2276.5083,2266
2288,65161304947,specialty,3783,2277.6711,2267
2289,79178157512,accessory,5158,2278.7686,2268
2290,74690260858,lifestyle,6074,2280.8887,2269
2291,18306927906,lifestyle,5110,2282.1633,2270
2292,40385667489,technical,3520,2284.271,2271
2293,30822803386,technical,6311,2284.3782,2272
2294,22267067774,lifestyle,4753,2285.013,2273
2295,16765088338,entertainment,6467,2286.7878,2274
2296,39759375662,entertainment,4550,2287.5334,2275
2297,90404167929,lifestyle,3762,2288.7507,2276
2298,31238575689,technical,7163,2289.4019,2277
2299,78105320756,accessory,6041,2290.0815,2278
2300,50050487900,specialty,7320,2292.4688,2279
2301,11848576000,entertainment,2356,2294.6443,2280
2302,30403523748,technical,2162,2295.371,2281
2303,98659140422,lifestyle,3108,2295.7566,2282
2304,18737319630,technical,5087,2296.4917,2283
2305,31754766736,technical,4856,2296.6335,2284
2306,22606727520,entertainment,4361,2298.8926,2285
2307,97638827169,technical,2730,2299.1975,2286
2308,23144747020,specialty,6383,2299.5393,2287
2309,37358528402,lifestyle,4011,2299.9814,2288
2310,52529569808,lifestyle,3428,2300.103,2289
2311,51423645458,specialty,6460,2301.172,2290
2312,75783319472,lifestyle,3143,2301.5203,2291
2313,67979471799,technical,2177,2302.1138,2292
2314,47087026221,specialty,6327,2302.6313,2293
2315,19757865821,lifestyle,6180,2303.0776,2294
2316,86844861009,specialty,3871,2303.857,2295
2317,36874828466,lifestyle,6221,2304.8755,2296
2318,16404532871,entertainment,3658,2305.2798,2297
2319,27132352768,technical,3415,2305.3557,2298
2320,68581310909,lifestyle,4892,2306.48,2299
2321,62368259299,specialty,7321,2312.2747,2300
2322,47100336491,lifestyle,6000,2315.757,2301
2323,68319415555,entertainment,6640,2317.2668,2302
2324,24746574507,technical,1008,2317.4724,2303
2325,62029309613,technical,2333,2317.843,2304
2326,69135584329,technical,7015,2318.6145,2305
2327,15446964877,accessory,5470,2318.8645,2306
2328,86187992452,technical,3676,2319.0857,2307
2329,35344855546,accessory,822,2319.3918,2308
2330,10930486968,lifestyle,7322,2320.6562,2309
2331,69059526279,specialty,4856,2323.546,2310
2332,46961494605,accessory,2538,2324.259,2311
2333,31969118588,entertainment,6762,2324.647,2312
2334,42142667769,lifestyle,2733,2326.1907,2313
2335,15971734188,lifestyle,3568,2326.375,2314
2336,70498641647,lifestyle,3634,2326.8755,2315
2337,12426913844,entertainment,5572,2327.4387,2316
2338,62924351636,technical,3688,2328.0762,2317
2339,51026003250,accessory,2528,2328.4653,2318
2340,77013874702,specialty,1230,2328.5095,2319
2341,59366832940,lifestyle,6065,2329.4705,2320
2342,41329164057,specialty,2065,2330.2666,2321
2343,41489552788,lifestyle,6511,2330.4224,2322
2344,64652625932,accessory,6361,2330.4478,2323
2345,34984654037,entertainment,6074,2330.969,2324
2346,17266923036,lifestyle,1134,2332.4727,2325
2347,26994239326,accessory,4733,2333.8555,2326
2348,76191648069,specialty,7030,2334.8816,2327
2349,28771494032,lifestyle,6007,2336.381,2328
2350,69883578383,lifestyle,862,2336.5771,2329
2351,86451920285,lifestyle,6055,2336.634,2330
2352,94384861814,accessory,6074,2336.654,2331
2353,43065448760,technical,4374,2337.2996,2332
2354,77259097820,specialty,2045,2339.1946,2333
2355,75775044618,accessory,5084,2339.3462,2334
2356,60876187134,accessory,7215,2339.6838,2335
2357,69392492576,lifestyle,5571,2342.192,2336
2358,84228395458,lifestyle,2230,2346.449,2337
2359,58776930712,lifestyle,1008,2346.9573,2338
2360,67842910518,lifestyle,6104,2347.016,2339
2361,99410502449,technical,2207,2347.9846,2340
2362,78535319267,accessory,5640,2348.0544,2341
2363,37927728172,technical,7320,2349.3477,2342
2364,48625977738,lifestyle,3289,2350.4072,2343
2365,41171731175,lifestyle,4400,2350.5054,2344
2366,70268417986,lifestyle,2115,2350.7651,2345
2367,84160298882,lifestyle,3566,2351.41,2346
2368,93765834526,entertainment,5608,2351.5598,2347
2369,31263348006,lifestyle,4519,2353.4358,2348
2370,66340635807,accessory,4013,2353.7517,2349
2371,29737773005,specialty,6149,2353.9814,2350
2372,32803063236,entertainment,2084,2354.073,2351
2373,66741987958,lifestyle,2447,2354.49,2352
2374,91251207679,accessory,5047,2354.5142,2353
2375,94827960324,specialty,2867,2355.823,2354
2376,13066244467,lifestyle,5023,2357.7732,2355
2377,73528552702,lifestyle,815,2358.56,2356
2378,54273147353,lifestyle,3338,2359.8074,2357
2379,73252278568,lifestyle,2426,2361.9167,2358
2380,11981237946,entertainment,4219,2363.1926,2359
2381,22335198868,accessory,5491,2363.3667,2360
2382,29413883988,entertainment,7252,2363.5579,2361
2383,77074922873,accessory,1021,2364.9539,2362
2384,75242363611,lifestyle,8011,2366.3813,2363
